auc	precision	recall	fscore_pos	fscore_tot
0.8525	0.83	0.5	0.62	0.775
0.933554817276	0.75	0.43	0.55	0.745
0.982142857143	0.86	0.75	0.8	0.88
0.926910299003	0.6	0.43	0.5	0.715
0.968888888889	0.67	0.8	0.73	0.85
0.92	0.43	0.6	0.5	0.715
0.950166112957	0.75	0.86	0.8	0.88
0.631205673759	0.0	0.0	0.0	0.47
0.890365448505	0.83	0.71	0.77	0.87
0.8975	0.43	0.3	0.35	0.61
0.602836879433	0.0	0.0	0.0	0.485
0.89880952381	0.75	0.38	0.5	0.715
0.971631205674	0.5	0.67	0.57	0.77
0.979591836735	0.5	1.0	0.67	0.83
0.97342192691	0.75	0.86	0.8	0.88
0.996212121212	1.0	0.67	0.8	0.89
0.964285714286	0.71	0.62	0.67	0.805
0.946666666667	0.5	0.6	0.55	0.745
0.960132890365	1.0	0.43	0.6	0.78
0.940476190476	1.0	0.36	0.53	0.71
0.948509485095	0.8	0.44	0.57	0.75
0.912878787879	0.67	0.67	0.67	0.81
0.939393939394	0.6	0.5	0.55	0.745
0.857456140351	0.6	0.5	0.55	0.71
0.945799457995	0.71	0.56	0.63	0.78
0.923588039867	0.6	0.43	0.5	0.715
0.950757575758	0.67	0.67	0.67	0.81
0.940379403794	0.71	0.56	0.63	0.78
0.883720930233	0.43	0.43	0.43	0.67
0.906666666667	0.33	0.2	0.25	0.59
0.90675990676	0.75	0.55	0.63	0.77
0.96	1.0	0.5	0.67	0.805
0.982222222222	1.0	0.6	0.75	0.865
0.897009966777	0.5	0.29	0.36	0.64
0.951086956522	0.6	0.75	0.67	0.82
0.922619047619	0.8	0.5	0.62	0.78
0.963455149502	1.0	0.14	0.25	0.59
0.896739130435	1.0	0.25	0.4	0.685
0.9625	1.0	0.5	0.67	0.805
0.937777777778	0.6	0.6	0.6	0.78
0.982142857143	1.0	0.62	0.77	0.87
0.936877076412	0.67	0.29	0.4	0.665
0.969696969697	0.67	0.33	0.44	0.695
0.955555555556	0.5	0.6	0.55	0.745
0.98	1.0	0.7	0.82	0.89
0.943521594684	1.0	0.43	0.6	0.78
0.901515151515	0.5	0.67	0.57	0.75
0.841491841492	0.75	0.27	0.4	0.645
0.968253968254	1.0	0.43	0.6	0.75
0.916943521595	0.33	0.14	0.2	0.555
0.955555555556	1.0	0.4	0.57	0.77
0.958333333333	0.0	0.0	0.0	0.485
0.883928571429	0.5	0.38	0.43	0.67
0.899766899767	0.57	0.36	0.44	0.66
0.965909090909	1.0	0.5	0.67	0.82
0.943262411348	0.33	0.33	0.33	0.645
0.883928571429	0.5	0.38	0.43	0.67
0.989159891599	0.82	1.0	0.9	0.935
0.958333333333	0.71	0.62	0.67	0.805
1.0	1.0	1.0	1.0	1.0
0.897727272727	0.6	0.5	0.55	0.745
0.711956521739	0.25	0.25	0.25	0.59
0.808888888889	0.75	0.6	0.67	0.82
0.920454545455	0.33	0.17	0.22	0.57
0.95337995338	0.6	0.27	0.37	0.625
0.933333333333	0.5	0.2	0.29	0.62
0.969696969697	0.75	0.5	0.6	0.78
0.968888888889	0.5	0.4	0.44	0.695
0.900332225914	0.56	0.71	0.63	0.78
0.982142857143	0.7	0.88	0.78	0.865
0.960132890365	1.0	0.71	0.83	0.905
0.918699186992	0.75	0.67	0.71	0.825
0.913279132791	1.0	0.33	0.5	0.715
0.940476190476	0.67	0.75	0.71	0.825
0.983739837398	0.83	0.56	0.67	0.805
0.940789473684	0.8	0.67	0.73	0.825
0.905149051491	1.0	0.56	0.71	0.83
0.945652173913	0.33	0.25	0.29	0.62
0.965034965035	0.75	0.55	0.63	0.77
0.977272727273	1.0	0.5	0.67	0.82
0.866666666667	0.4	0.4	0.4	0.665
0.950166112957	0.67	0.29	0.4	0.665
0.96	0.86	0.6	0.71	0.825
0.977777777778	0.67	0.8	0.73	0.85
0.628787878788	0.33	0.17	0.22	0.57
0.915555555556	0.33	0.2	0.25	0.59
0.984848484848	0.83	0.83	0.83	0.905
0.733333333333	0.33	0.2	0.25	0.59
0.933554817276	0.67	0.29	0.4	0.665
0.839285714286	0.8	0.5	0.62	0.78
0.973333333333	0.67	0.4	0.5	0.73
0.865	0.86	0.6	0.71	0.825
0.981060606061	1.0	0.5	0.67	0.82
0.863095238095	0.83	0.36	0.5	0.69
0.949404761905	0.67	0.5	0.57	0.75
0.965909090909	1.0	0.83	0.91	0.95
0.928888888889	0.6	0.6	0.6	0.78
0.985815602837	0.75	1.0	0.86	0.925
0.901785714286	0.83	0.62	0.71	0.83
0.950757575758	0.6	0.5	0.55	0.745
0.928888888889	0.5	0.2	0.29	0.62
0.9525	1.0	0.3	0.46	0.69
0.872628726287	1.0	0.44	0.62	0.78
0.823920265781	0.75	0.43	0.55	0.745
0.967479674797	0.75	0.67	0.71	0.825
0.709219858156	0.67	0.67	0.67	0.825
0.966777408638	0.62	0.71	0.67	0.805
0.958333333333	0.5	0.17	0.25	0.59
0.950166112957	0.62	0.71	0.67	0.805
0.981060606061	0.8	0.67	0.73	0.85
0.986666666667	0.75	0.6	0.67	0.82
0.988636363636	1.0	0.67	0.8	0.89
0.982222222222	0.8	0.8	0.8	0.89
0.970099667774	1.0	0.43	0.6	0.78
0.953488372093	0.75	0.43	0.55	0.745
0.907608695652	0.25	0.25	0.25	0.59
0.9625	0.86	0.6	0.71	0.825
0.695652173913	0.0	0.0	0.0	0.46
0.9075	0.67	0.4	0.5	0.7
0.946843853821	0.75	0.43	0.55	0.745
0.955	0.83	0.5	0.62	0.775
0.918699186992	0.8	0.44	0.57	0.75
0.996212121212	0.83	0.83	0.83	0.905
0.767441860465	0.4	0.57	0.47	0.68
0.794037940379	0.43	0.33	0.38	0.63
0.883720930233	0.75	0.43	0.55	0.745
0.95652173913	0.4	0.5	0.44	0.695
0.920265780731	0.4	0.29	0.33	0.62
0.937777777778	0.5	0.2	0.29	0.62
0.951219512195	0.75	0.67	0.71	0.825
0.946666666667	1.0	0.6	0.75	0.865
0.982222222222	1.0	0.6	0.75	0.865
0.995555555556	0.83	1.0	0.91	0.95
0.885869565217	0.43	0.75	0.55	0.745
0.935606060606	0.75	0.5	0.6	0.78
0.901515151515	0.6	0.5	0.55	0.745
0.851428571429	0.62	0.53	0.57	0.7
0.970238095238	1.0	0.5	0.67	0.81
0.986666666667	0.8	0.8	0.8	0.89
0.934782608696	0.33	0.25	0.29	0.62
0.867424242424	0.2	0.17	0.18	0.54
0.978260869565	0.75	0.75	0.75	0.865
0.905149051491	0.56	0.56	0.56	0.73
0.966777408638	1.0	0.29	0.44	0.695
0.936877076412	1.0	0.29	0.44	0.695
0.940217391304	0.43	0.75	0.55	0.745
0.904428904429	0.89	0.73	0.8	0.875
0.782608695652	1.0	0.5	0.67	0.825
0.926910299003	0.4	0.29	0.33	0.62
0.932249322493	0.83	0.56	0.67	0.805
0.818428184282	0.5	0.33	0.4	0.645
0.695035460993	1.0	0.67	0.8	0.895
0.746212121212	0.33	0.17	0.22	0.57
0.907608695652	0.5	0.5	0.5	0.73
0.905303030303	0.67	0.33	0.44	0.695
0.687943262411	0.67	0.67	0.67	0.825
0.950354609929	0.4	0.67	0.5	0.73
0.992907801418	1.0	0.33	0.5	0.74
0.943452380952	0.62	0.62	0.62	0.775
0.886904761905	0.86	0.75	0.8	0.88
0.886178861789	1.0	0.33	0.5	0.715
0.922619047619	0.67	0.5	0.57	0.75
0.771739130435	0.6	0.75	0.67	0.82
0.854166666667	0.0	0.0	0.0	0.485
0.925155925156	0.86	0.46	0.6	0.75
0.911421911422	0.64	0.64	0.64	0.77
0.946428571429	0.8	0.5	0.62	0.78
0.958333333333	0.5	0.5	0.5	0.715
0.934782608696	0.5	0.5	0.5	0.73
0.893687707641	0.67	0.29	0.4	0.665
0.953488372093	0.83	0.71	0.77	0.87
1.0	1.0	0.67	0.8	0.895
0.952380952381	1.0	0.38	0.55	0.745
0.840531561462	0.8	0.57	0.67	0.81
0.9375	0.71	0.5	0.59	0.755
0.900709219858	0.33	0.67	0.44	0.695
0.937669376694	0.78	0.78	0.78	0.865
0.889880952381	0.8	0.5	0.62	0.78
0.893333333333	0.5	0.6	0.55	0.745
0.983739837398	0.89	0.89	0.89	0.935
0.934959349593	1.0	0.44	0.62	0.78
0.791666666667	0.2	0.5	0.29	0.62
1.0	1.0	0.5	0.67	0.83
0.947916666667	0.33	0.5	0.4	0.685
0.867109634551	1.0	0.14	0.25	0.59
0.795555555556	0.75	0.6	0.67	0.82
0.96875	0.0	0.0	0.0	0.49
0.822695035461	0.0	0.0	0.0	0.48
0.963455149502	1.0	0.57	0.73	0.85
0.989583333333	0.67	1.0	0.8	0.895
0.980066445183	1.0	0.71	0.83	0.905
0.973484848485	0.71	0.83	0.77	0.87
0.869565217391	0.33	0.5	0.4	0.665
0.933333333333	0.88	0.47	0.61	0.745
0.950166112957	0.67	0.57	0.62	0.78
0.824404761905	0.5	0.25	0.33	0.62
0.962703962704	0.67	0.36	0.47	0.68
0.969696969697	0.83	0.83	0.83	0.905
0.937777777778	0.57	0.8	0.67	0.81
0.967479674797	0.88	0.78	0.82	0.89
0.913043478261	0.0	0.0	0.0	0.47
0.625	0.67	0.33	0.44	0.695
0.8725	0.71	0.5	0.59	0.755
0.967261904762	1.0	0.5	0.67	0.81
1.0	1.0	1.0	1.0	1.0
0.89972899729	0.57	0.44	0.5	0.7
0.943262411348	0.5	0.33	0.4	0.685
0.880398671096	0.57	0.57	0.57	0.75
0.925595238095	0.5	0.5	0.5	0.7
0.97342192691	0.67	0.57	0.62	0.78
0.985815602837	0.75	1.0	0.86	0.925
0.942222222222	0.67	0.4	0.5	0.73
0.960132890365	0.6	0.43	0.5	0.715
0.96	0.75	0.6	0.67	0.82
0.975609756098	0.86	0.67	0.75	0.85
0.986666666667	0.71	1.0	0.83	0.905
0.910299003322	0.75	0.43	0.55	0.745
0.967365967366	0.82	0.82	0.82	0.885
0.943089430894	0.75	0.67	0.71	0.825
0.945	1.0	0.3	0.46	0.69
0.926910299003	0.8	0.57	0.67	0.81
0.564444444444	1.0	0.4	0.57	0.77
0.975609756098	1.0	0.56	0.71	0.83
0.926910299003	0.5	0.29	0.36	0.64
0.777408637874	0.5	0.29	0.36	0.64
0.76	0.5	0.4	0.44	0.695
0.923913043478	0.33	0.5	0.4	0.665
0.920454545455	0.62	0.83	0.71	0.83
0.943262411348	0.67	0.67	0.67	0.825
0.8225	0.5	0.4	0.44	0.66
0.951111111111	0.5	0.4	0.44	0.695
0.864498644986	0.75	0.33	0.46	0.69
0.989130434783	0.67	1.0	0.8	0.89
0.967391304348	0.75	0.75	0.75	0.865
0.831111111111	1.0	0.6	0.75	0.865
0.975609756098	1.0	0.33	0.5	0.715
0.92803030303	0.6	0.5	0.55	0.745
0.711956521739	0.5	0.25	0.33	0.645
0.940217391304	1.0	0.5	0.67	0.825
0.794019933555	0.6	0.43	0.5	0.715
0.973214285714	1.0	0.62	0.77	0.87
0.980066445183	0.75	0.86	0.8	0.88
0.969696969697	0.75	0.5	0.6	0.78
0.75	1.0	0.38	0.55	0.745
0.962121212121	0.67	0.67	0.67	0.81
0.946666666667	0.75	0.6	0.67	0.82
0.964444444444	1.0	0.6	0.75	0.865
0.934523809524	0.71	0.62	0.67	0.805
0.978723404255	0.67	0.67	0.67	0.825
0.964285714286	0.8	0.5	0.62	0.78
0.9475	1.0	0.3	0.46	0.69
0.989130434783	0.67	0.5	0.57	0.77
0.895833333333	0.75	0.38	0.5	0.715
0.83630952381	0.38	0.38	0.38	0.63
0.920454545455	0.57	0.67	0.62	0.78
0.8875	0.86	0.6	0.71	0.825
0.861788617886	0.67	0.22	0.33	0.62
0.890365448505	0.5	0.14	0.22	0.57
0.933333333333	0.33	0.2	0.25	0.59
0.900332225914	0.5	0.43	0.46	0.69
0.84	0.6	0.3	0.4	0.645
0.983695652174	0.75	0.75	0.75	0.865
0.937777777778	0.25	0.2	0.22	0.57
0.964539007092	0.4	0.67	0.5	0.73
1.0	1.0	0.8	0.89	0.94
0.904428904429	0.67	0.36	0.47	0.68
0.915555555556	0.2	0.2	0.2	0.555
0.946843853821	0.75	0.43	0.55	0.745
0.991111111111	1.0	0.6	0.75	0.865
0.920265780731	0.67	0.29	0.4	0.665
0.992424242424	1.0	0.5	0.67	0.82
0.780303030303	0.5	0.33	0.4	0.665
0.924242424242	0.6	0.5	0.55	0.745
0.93	0.75	0.3	0.43	0.67
0.850948509485	0.33	0.22	0.27	0.57
0.92	0.33	0.2	0.25	0.59
0.936877076412	0.67	0.57	0.62	0.78
0.978260869565	0.6	0.75	0.67	0.82
0.879432624113	0.33	0.33	0.33	0.645
0.953488372093	0.75	0.43	0.55	0.745
0.687943262411	1.0	0.33	0.5	0.74
0.924242424242	0.6	0.5	0.55	0.745
0.970238095238	1.0	0.62	0.77	0.87
0.959349593496	0.67	0.44	0.53	0.725
0.916666666667	0.5	0.33	0.4	0.665
0.757575757576	0.17	0.17	0.17	0.53
0.955710955711	0.83	0.45	0.59	0.755
0.94696969697	0.56	0.83	0.67	0.805
0.875	0.78	0.88	0.82	0.89
0.896739130435	0.33	0.25	0.29	0.62
0.90625	0.25	0.5	0.33	0.645
0.951219512195	0.62	0.56	0.59	0.755
0.955555555556	0.0	0.0	0.0	0.47
0.984848484848	1.0	0.67	0.8	0.89
0.950166112957	0.67	0.29	0.4	0.665
0.882936507937	1.0	0.43	0.6	0.75
0.929539295393	0.5	0.22	0.31	0.605
0.97342192691	0.71	0.71	0.71	0.83
0.9375	0.5	0.5	0.5	0.74
0.933554817276	0.57	0.57	0.57	0.75
0.989130434783	0.67	1.0	0.8	0.89
1.0	1.0	1.0	1.0	1.0
0.973333333333	0.67	0.4	0.5	0.73
0.97342192691	0.67	0.29	0.4	0.665
0.973484848485	0.75	0.5	0.6	0.78
0.988095238095	1.0	0.5	0.67	0.81
0.90365448505	0.5	0.57	0.53	0.725
0.934959349593	0.71	0.56	0.63	0.78
0.910714285714	0.8	0.5	0.62	0.78
0.81	0.4	0.2	0.27	0.57
0.920454545455	0.75	0.5	0.6	0.78
0.973484848485	0.8	0.67	0.73	0.85
0.967261904762	0.83	0.62	0.71	0.83
0.931547619048	0.71	0.62	0.67	0.805
0.893333333333	0.33	0.2	0.25	0.59
0.976744186047	0.75	0.43	0.55	0.745
0.940217391304	0.5	0.25	0.33	0.645
0.982456140351	1.0	0.67	0.8	0.875
0.890365448505	0.43	0.43	0.43	0.67
0.959349593496	0.71	0.56	0.63	0.78
0.915555555556	0.5	0.2	0.29	0.62
0.967391304348	1.0	0.5	0.67	0.825
0.967391304348	1.0	0.25	0.4	0.685
0.973333333333	0.75	0.6	0.67	0.82
0.951111111111	0.75	0.6	0.67	0.82
0.994565217391	0.75	0.75	0.75	0.865
0.922619047619	0.67	0.5	0.57	0.75
0.889880952381	0.56	0.62	0.59	0.755
0.967261904762	0.75	0.75	0.75	0.85
1.0	1.0	0.38	0.55	0.745
0.90243902439	0.75	0.33	0.46	0.69
0.795555555556	0.67	0.4	0.5	0.73
0.919642857143	0.67	0.25	0.36	0.64
0.871794871795	0.67	0.36	0.47	0.68
0.804444444444	1.0	0.4	0.57	0.77
0.804195804196	0.43	0.27	0.33	0.59
0.862222222222	0.2	0.2	0.2	0.555
0.902222222222	0.25	0.2	0.22	0.57
0.773333333333	0.0	0.0	0.0	0.45
0.913279132791	0.67	0.22	0.33	0.62
0.837209302326	0.5	0.29	0.36	0.64
0.946428571429	0.67	0.5	0.57	0.75
0.895833333333	0.75	0.38	0.5	0.715
0.996212121212	1.0	0.67	0.8	0.89
0.842261904762	0.67	0.5	0.57	0.75
0.964539007092	0.33	0.33	0.33	0.645
0.945652173913	1.0	0.25	0.4	0.685
0.541528239203	0.33	0.29	0.31	0.605
0.826558265583	1.0	0.22	0.36	0.64
0.852390852391	0.86	0.46	0.6	0.75
0.787878787879	0.5	0.33	0.4	0.665
0.97	0.8	0.4	0.53	0.725
0.916943521595	0.6	0.43	0.5	0.715
1.0	1.0	0.75	0.86	0.925
1.0	1.0	0.75	0.86	0.925
0.923588039867	0.56	0.71	0.63	0.78
0.820598006645	0.6	0.43	0.5	0.715
0.985815602837	0.5	0.33	0.4	0.685
0.960372960373	0.88	0.64	0.74	0.84
0.950757575758	0.67	0.33	0.44	0.695
0.970099667774	0.83	0.71	0.77	0.87
0.940379403794	0.83	0.56	0.67	0.805
0.923913043478	0.0	0.0	0.0	0.47
0.8375	0.67	0.4	0.5	0.7
0.9375	0.67	0.75	0.71	0.825
0.837398373984	0.67	0.44	0.53	0.725
0.976744186047	0.8	0.57	0.67	0.81
0.934959349593	1.0	0.33	0.5	0.715
