auc	precision	recall	fscore_pos	fscore_tot
0.45652173913	0.33	0.25	0.29	0.62
0.951086956522	0.75	0.75	0.75	0.865
0.982222222222	0.5	0.2	0.29	0.62
0.957446808511	0.5	0.33	0.4	0.685
0.961956521739	0.67	0.5	0.57	0.77
0.915555555556	0.5	0.2	0.29	0.62
0.827242524917	0.5	0.29	0.36	0.64
0.986449864499	1.0	0.33	0.5	0.715
0.902173913043	0.5	0.75	0.6	0.78
0.695652173913	0.25	0.25	0.25	0.59
0.872023809524	0.4	0.25	0.31	0.605
0.984848484848	0.8	0.67	0.73	0.85
0.92	0.33	0.6	0.43	0.67
0.950757575758	1.0	0.5	0.67	0.82
0.949404761905	0.6	0.38	0.46	0.69
0.901515151515	0.67	0.33	0.44	0.695
0.770764119601	1.0	0.57	0.73	0.85
0.951219512195	0.71	0.56	0.63	0.78
0.934523809524	0.6	0.38	0.46	0.69
0.774086378738	0.57	0.57	0.57	0.75
0.773333333333	0.5	0.4	0.44	0.695
0.86524822695	0.0	0.0	0.0	0.48
0.923913043478	0.5	0.5	0.5	0.73
0.970099667774	0.67	0.57	0.62	0.78
0.885869565217	0.33	0.25	0.29	0.62
0.962059620596	0.86	0.67	0.75	0.85
0.837209302326	0.25	0.14	0.18	0.54
0.940789473684	0.8	0.33	0.47	0.68
0.895	0.5	0.5	0.5	0.69
0.9125	1.0	0.4	0.57	0.75
0.679347826087	0.67	0.5	0.57	0.77
0.977777777778	1.0	0.4	0.57	0.77
0.815476190476	0.5	0.25	0.33	0.62
0.982222222222	0.67	0.4	0.5	0.73
0.933333333333	0.67	0.4	0.5	0.73
0.957446808511	0.0	0.0	0.0	0.48
0.951111111111	0.75	0.6	0.67	0.82
0.864130434783	0.5	0.25	0.33	0.645
0.900332225914	0.43	0.43	0.43	0.67
0.92	0.5	0.2	0.29	0.62
0.962121212121	0.8	0.67	0.73	0.85
0.967479674797	0.75	0.33	0.46	0.69
0.990675990676	1.0	0.64	0.78	0.865
0.924119241192	0.57	0.44	0.5	0.7
0.86524822695	0.0	0.0	0.0	0.48
0.897777777778	0.5	0.4	0.44	0.695
0.972899728997	0.71	0.56	0.63	0.78
0.950757575758	0.6	0.5	0.55	0.745
0.984848484848	0.75	0.5	0.6	0.78
0.989583333333	0.67	1.0	0.8	0.895
0.892773892774	0.67	0.18	0.29	0.585
0.860119047619	0.5	0.25	0.33	0.62
0.861842105263	0.64	0.58	0.61	0.745
0.913621262458	0.75	0.43	0.55	0.745
0.936877076412	0.75	0.43	0.55	0.745
0.959183673469	0.0	0.0	0.0	0.485
0.928571428571	0.71	0.62	0.67	0.805
0.962121212121	0.67	0.33	0.44	0.695
0.996677740864	1.0	0.43	0.6	0.78
0.909090909091	0.75	0.5	0.6	0.78
0.897777777778	0.67	0.4	0.5	0.73
0.937777777778	0.25	0.2	0.22	0.57
0.934782608696	0.29	0.5	0.36	0.64
0.59375	0.5	0.5	0.5	0.74
0.994047619048	1.0	0.62	0.77	0.87
0.931547619048	0.67	0.75	0.71	0.825
0.947916666667	0.33	0.5	0.4	0.685
0.977777777778	0.67	0.8	0.73	0.85
0.994565217391	1.0	0.75	0.86	0.925
0.888888888889	0.75	0.6	0.67	0.82
0.925	1.0	0.3	0.46	0.69
0.936877076412	1.0	0.57	0.73	0.85
0.854166666667	0.83	0.62	0.71	0.83
0.955555555556	0.67	0.8	0.73	0.85
0.920265780731	0.5	0.29	0.36	0.64
0.967479674797	0.75	0.67	0.71	0.825
0.958333333333	0.57	0.67	0.62	0.78
0.971631205674	0.67	0.67	0.67	0.825
0.900332225914	0.5	0.29	0.36	0.64
0.978723404255	0.6	1.0	0.75	0.865
0.976744186047	0.75	0.86	0.8	0.88
0.92	0.0	0.0	0.0	0.47
0.731707317073	0.57	0.44	0.5	0.7
1.0	1.0	0.71	0.83	0.905
0.94696969697	0.67	0.67	0.67	0.81
0.943262411348	0.5	0.67	0.57	0.77
0.968888888889	0.6	0.6	0.6	0.78
0.970099667774	0.83	0.71	0.77	0.87
0.961956521739	0.33	0.25	0.29	0.62
0.920454545455	1.0	0.17	0.29	0.62
0.978260869565	0.75	0.75	0.75	0.865
0.945799457995	0.75	0.67	0.71	0.825
0.809523809524	1.0	0.12	0.22	0.57
0.833333333333	0.5	0.5	0.5	0.74
0.845528455285	1.0	0.33	0.5	0.715
0.935606060606	0.57	0.67	0.62	0.78
0.916666666667	0.5	0.33	0.4	0.665
0.847176079734	1.0	0.57	0.73	0.85
0.834688346883	0.83	0.56	0.67	0.805
0.996677740864	0.0	0.0	0.0	0.46
0.93023255814	0.5	0.43	0.46	0.69
0.979166666667	0.5	0.5	0.5	0.74
0.962059620596	0.83	0.56	0.67	0.805
0.928888888889	0.33	0.2	0.25	0.59
0.959183673469	0.0	0.0	0.0	0.495
0.9375	1.0	0.5	0.67	0.83
0.845528455285	0.67	0.44	0.53	0.725
0.969696969697	0.67	0.67	0.67	0.81
0.940199335548	0.57	0.57	0.57	0.75
0.939393939394	0.75	0.5	0.6	0.78
0.935606060606	0.75	0.5	0.6	0.78
0.879432624113	0.5	0.33	0.4	0.685
0.87707641196	0.83	0.71	0.77	0.87
0.967261904762	0.8	0.5	0.62	0.78
0.97619047619	1.0	0.75	0.86	0.92
0.914893617021	0.0	0.0	0.0	0.47
0.942222222222	0.75	0.6	0.67	0.82
0.971631205674	0.33	0.33	0.33	0.645
nan	0.0	0.0	0.0	0.485
0.984848484848	0.0	0.0	0.0	0.47
0.9075	0.62	0.5	0.56	0.73
1.0	0.75	1.0	0.86	0.925
0.934523809524	0.6	0.38	0.46	0.69
0.8475	0.8	0.4	0.53	0.725
0.914893617021	0.5	0.33	0.4	0.685
0.935606060606	0.6	0.5	0.55	0.745
0.969696969697	0.8	0.73	0.76	0.85
0.86524822695	0.0	0.0	0.0	0.475
0.92	1.0	0.4	0.57	0.77
0.958333333333	0.67	0.25	0.36	0.64
0.995555555556	0.8	0.8	0.8	0.89
0.969696969697	0.78	0.64	0.7	0.81
0.847176079734	0.75	0.43	0.55	0.745
0.965034965035	0.83	0.45	0.59	0.755
0.964444444444	1.0	0.4	0.57	0.77
0.968888888889	0.75	0.6	0.67	0.82
0.992424242424	1.0	0.67	0.8	0.89
0.955555555556	0.67	0.4	0.5	0.73
0.945799457995	0.8	0.44	0.57	0.75
0.943521594684	0.75	0.86	0.8	0.88
0.896739130435	0.25	0.25	0.25	0.59
0.924242424242	0.5	0.5	0.5	0.715
0.857142857143	0.8	0.57	0.67	0.81
0.973333333333	0.67	0.4	0.5	0.73
0.770764119601	0.17	0.14	0.15	0.51
0.920265780731	0.8	0.57	0.67	0.81
0.909090909091	1.0	0.5	0.67	0.82
0.980066445183	1.0	0.57	0.73	0.85
0.794019933555	0.67	0.57	0.62	0.78
0.888888888889	1.0	0.44	0.62	0.78
0.969696969697	1.0	0.33	0.5	0.73
0.808888888889	1.0	0.6	0.75	0.865
1.0	1.0	0.5	0.67	0.825
0.968888888889	1.0	0.2	0.33	0.645
0.989159891599	1.0	0.67	0.8	0.88
0.973214285714	1.0	0.38	0.55	0.745
0.977272727273	0.67	0.67	0.67	0.81
0.813953488372	0.67	0.29	0.4	0.665
0.76	0.43	0.6	0.5	0.715
1.0	1.0	0.5	0.67	0.825
0.711956521739	0.67	0.5	0.57	0.77
0.978260869565	1.0	0.5	0.67	0.825
1.0	1.0	0.67	0.8	0.89
0.895833333333	0.5	0.5	0.5	0.74
0.875	0.0	0.0	0.0	0.485
0.798913043478	0.67	0.5	0.57	0.77
0.95652173913	0.4	0.5	0.44	0.695
0.887043189369	0.6	0.43	0.5	0.715
0.956810631229	0.6	0.43	0.5	0.715
0.958333333333	0.83	0.83	0.83	0.905
0.933554817276	1.0	0.43	0.6	0.78
0.895833333333	0.0	0.0	0.0	0.49
0.946843853821	1.0	0.43	0.6	0.78
0.968888888889	0.57	0.8	0.67	0.81
0.850948509485	0.71	0.56	0.63	0.78
0.92803030303	0.5	0.17	0.25	0.59
0.962121212121	0.67	0.67	0.67	0.81
0.946428571429	0.67	0.5	0.57	0.75
0.989130434783	0.8	1.0	0.89	0.94
0.964444444444	0.67	0.4	0.5	0.73
0.985815602837	0.75	1.0	0.86	0.925
0.9675	0.88	0.7	0.78	0.865
0.891304347826	1.0	0.25	0.4	0.685
0.840531561462	1.0	0.29	0.44	0.695
0.953929539295	0.6	0.33	0.43	0.67
0.746212121212	0.5	0.33	0.4	0.665
0.817777777778	0.0	0.0	0.0	0.475
0.948509485095	0.5	0.11	0.18	0.54
0.9825	1.0	0.6	0.75	0.85
0.863787375415	1.0	0.71	0.83	0.905
0.878048780488	0.75	0.33	0.46	0.69
0.755555555556	0.5	0.4	0.44	0.695
0.921409214092	0.8	0.44	0.57	0.75
0.800595238095	0.57	0.5	0.53	0.725
0.961956521739	0.33	0.25	0.29	0.62
0.764880952381	1.0	0.25	0.4	0.665
0.970189701897	1.0	0.33	0.5	0.715
0.764444444444	0.67	0.4	0.5	0.73
0.973333333333	0.6	0.6	0.6	0.78
0.946843853821	1.0	0.43	0.6	0.78
0.993355481728	1.0	0.71	0.83	0.905
0.837398373984	0.56	0.56	0.56	0.73
0.934523809524	0.25	0.12	0.17	0.53
0.921985815603	0.5	0.67	0.57	0.77
0.985815602837	1.0	0.33	0.5	0.74
0.940379403794	0.67	0.44	0.53	0.725
0.977777777778	0.75	0.6	0.67	0.82
0.953488372093	1.0	0.57	0.73	0.85
0.977777777778	0.5	0.2	0.29	0.62
0.969696969697	1.0	0.5	0.67	0.82
0.988636363636	1.0	0.83	0.91	0.95
0.951086956522	0.0	0.0	0.0	0.475
0.840108401084	1.0	0.44	0.62	0.78
0.955555555556	0.0	0.0	0.0	0.475
0.962121212121	1.0	0.17	0.29	0.62
0.924242424242	0.75	0.5	0.6	0.78
0.924242424242	0.0	0.0	0.0	0.455
0.92803030303	0.4	0.33	0.36	0.64
0.984848484848	1.0	0.83	0.91	0.95
0.761904761905	0.33	0.25	0.29	0.585
0.964539007092	0.67	0.67	0.67	0.825
0.94696969697	0.5	0.33	0.4	0.665
0.853820598007	0.83	0.71	0.77	0.87
0.915	0.62	0.5	0.56	0.73
0.994565217391	1.0	0.75	0.86	0.925
0.973484848485	1.0	0.33	0.5	0.73
0.979166666667	0.5	0.5	0.5	0.74
0.966777408638	0.67	0.29	0.4	0.665
0.985119047619	0.83	0.62	0.71	0.83
0.955357142857	0.67	0.25	0.36	0.64
0.8073089701	1.0	0.14	0.25	0.59
0.813953488372	1.0	0.29	0.44	0.695
0.837209302326	1.0	0.57	0.73	0.85
0.860465116279	0.75	0.43	0.55	0.745
0.983695652174	0.67	0.5	0.57	0.77
0.919642857143	0.67	0.5	0.57	0.75
0.859078590786	1.0	0.44	0.62	0.78
0.920454545455	0.5	0.33	0.4	0.665
0.905149051491	1.0	0.33	0.5	0.715
0.869047619048	0.8	0.5	0.62	0.78
0.924444444444	0.5	0.6	0.55	0.745
0.970238095238	0.86	0.75	0.8	0.88
0.839285714286	0.29	0.25	0.27	0.57
0.842261904762	0.67	0.25	0.36	0.64
0.951086956522	0.5	0.25	0.33	0.645
0.91847826087	0.5	0.25	0.33	0.645
0.92	0.8	0.8	0.8	0.89
0.848888888889	0.0	0.0	0.0	0.47
0.940199335548	0.5	0.29	0.36	0.64
0.950757575758	0.75	0.5	0.6	0.78
0.891598915989	0.5	0.33	0.4	0.645
0.921409214092	1.0	0.44	0.62	0.78
0.916666666667	1.0	0.17	0.29	0.62
1.0	1.0	0.25	0.4	0.685
0.958333333333	1.0	0.38	0.55	0.745
0.960132890365	1.0	0.71	0.83	0.905
0.995	1.0	0.7	0.82	0.89
0.737588652482	0.5	0.33	0.4	0.685
0.972899728997	0.83	0.56	0.67	0.805
0.976744186047	0.67	0.86	0.75	0.85
0.96	0.0	0.0	0.0	0.475
0.943181818182	0.75	0.5	0.6	0.78
0.956810631229	0.75	0.43	0.55	0.745
0.957446808511	0.0	0.0	0.0	0.48
0.978260869565	1.0	0.25	0.4	0.685
0.840909090909	0.0	0.0	0.0	0.47
0.990033222591	0.86	0.86	0.86	0.92
0.968888888889	0.8	0.8	0.8	0.89
0.933333333333	0.5	0.4	0.44	0.695
0.989159891599	1.0	0.67	0.8	0.88
0.921409214092	0.62	0.56	0.59	0.755
0.9375	0.89	0.8	0.84	0.9
0.967391304348	1.0	0.5	0.67	0.825
0.962121212121	0.62	0.83	0.71	0.83
0.955357142857	0.64	0.88	0.74	0.84
0.967391304348	1.0	0.5	0.67	0.825
0.833333333333	0.0	0.0	0.0	0.48
0.971631205674	1.0	0.67	0.8	0.895
0.913043478261	0.33	0.25	0.29	0.62
0.922619047619	0.75	0.38	0.5	0.715
0.972826086957	0.67	0.5	0.57	0.77
0.878048780488	1.0	0.33	0.5	0.715
0.843971631206	0.0	0.0	0.0	0.475
1.0	1.0	0.5	0.67	0.825
0.940379403794	0.67	0.44	0.53	0.725
0.949404761905	0.88	0.88	0.88	0.93
1.0	1.0	0.8	0.89	0.935
0.929347826087	0.33	0.25	0.29	0.62
0.953488372093	1.0	0.29	0.44	0.695
0.978723404255	1.0	0.33	0.5	0.74
0.940217391304	1.0	0.25	0.4	0.685
0.833333333333	0.83	0.62	0.71	0.83
0.905303030303	0.5	0.5	0.5	0.715
0.97668997669	0.86	0.55	0.67	0.8
0.965909090909	0.75	0.5	0.6	0.78
0.964444444444	0.67	0.4	0.5	0.73
0.902222222222	0.25	0.2	0.22	0.57
0.986666666667	1.0	0.6	0.75	0.865
0.989130434783	1.0	0.5	0.67	0.825
0.961956521739	0.5	0.5	0.5	0.73
0.797342192691	1.0	0.43	0.6	0.78
0.863787375415	0.6	0.43	0.5	0.715
0.978260869565	0.67	0.5	0.57	0.77
0.853146853147	1.0	0.36	0.53	0.725
0.89972899729	1.0	0.67	0.8	0.88
0.614130434783	0.0	0.0	0.0	0.48
0.842818428184	0.5	0.44	0.47	0.68
0.818452380952	0.67	0.5	0.57	0.75
0.817275747508	0.75	0.43	0.55	0.745
0.833333333333	1.0	0.5	0.67	0.82
0.857777777778	0.0	0.0	0.0	0.46
0.9925	1.0	0.6	0.75	0.85
0.935606060606	1.0	0.33	0.5	0.73
0.963455149502	1.0	0.57	0.73	0.85
0.85049833887	1.0	0.71	0.83	0.905
0.932400932401	1.0	0.18	0.31	0.605
0.912878787879	0.5	0.5	0.5	0.715
0.995555555556	1.0	0.4	0.57	0.77
0.937777777778	0.5	0.4	0.44	0.695
0.964285714286	1.0	0.5	0.67	0.81
0.777173913043	0.5	0.25	0.33	0.645
0.869047619048	0.56	0.62	0.59	0.755
0.977777777778	0.75	0.6	0.67	0.82
0.897009966777	1.0	0.14	0.25	0.59
0.840531561462	0.75	0.43	0.55	0.745
0.943181818182	1.0	0.5	0.67	0.82
0.989583333333	0.5	0.5	0.5	0.74
1.0	1.0	1.0	1.0	1.0
0.896739130435	0.5	0.5	0.5	0.73
0.936877076412	0.67	0.57	0.62	0.78
0.990033222591	1.0	0.71	0.83	0.905
0.896739130435	0.5	0.5	0.5	0.73
0.844696969697	0.17	0.17	0.17	0.53
0.87	0.6	0.3	0.4	0.645
0.567375886525	0.0	0.0	0.0	0.48
0.947916666667	1.0	0.5	0.67	0.83
0.945652173913	0.5	0.5	0.5	0.73
0.928888888889	0.43	0.6	0.5	0.715
0.986710963455	1.0	0.29	0.44	0.695
0.943089430894	0.86	0.67	0.75	0.85
0.92	0.67	0.4	0.5	0.73
0.955357142857	0.83	0.62	0.71	0.83
0.924242424242	0.67	0.33	0.44	0.695
0.946666666667	1.0	0.4	0.57	0.77
0.784090909091	0.5	0.5	0.5	0.715
0.946843853821	0.75	0.43	0.55	0.745
0.863787375415	0.71	0.71	0.71	0.83
0.977272727273	0.67	0.67	0.67	0.81
0.97920997921	1.0	0.69	0.82	0.885
0.88	0.33	0.4	0.36	0.64
0.964539007092	0.5	0.33	0.4	0.685
0.687943262411	0.5	0.33	0.4	0.685
0.91683991684	0.75	0.23	0.35	0.61
0.940217391304	0.67	0.5	0.57	0.77
0.879432624113	0.0	0.0	0.0	0.475
0.920454545455	0.33	0.17	0.22	0.57
0.931547619048	1.0	0.5	0.67	0.81
0.95652173913	0.33	0.25	0.29	0.62
0.96	0.75	0.6	0.67	0.82
0.853820598007	1.0	0.29	0.44	0.695
0.870431893688	0.86	0.86	0.86	0.92
0.943262411348	0.67	0.67	0.67	0.825
0.910714285714	0.67	0.5	0.57	0.75
0.755555555556	1.0	0.4	0.57	0.77
0.961956521739	0.33	0.25	0.29	0.62
0.989583333333	0.5	1.0	0.67	0.825
0.980066445183	0.8	0.57	0.67	0.81
0.978070175439	0.89	0.67	0.76	0.85
0.980066445183	1.0	0.86	0.92	0.955
0.862222222222	0.67	0.4	0.5	0.73
0.813008130081	0.43	0.33	0.38	0.63
0.970238095238	0.8	0.5	0.62	0.78
0.834688346883	0.5	0.22	0.31	0.605
0.978260869565	1.0	0.5	0.67	0.825
0.9375	0.5	0.5	0.5	0.74
0.943181818182	1.0	0.67	0.8	0.89
0.967479674797	1.0	0.22	0.36	0.64
0.989130434783	1.0	0.75	0.86	0.925
0.833333333333	0.6	0.38	0.46	0.69
0.915555555556	0.25	0.2	0.22	0.57
0.943521594684	0.6	0.43	0.5	0.715
0.853260869565	0.0	0.0	0.0	0.475
0.967261904762	0.86	0.75	0.8	0.88
0.911111111111	0.5	0.4	0.44	0.695
0.924444444444	0.33	0.2	0.25	0.59
0.924242424242	0.5	0.33	0.4	0.665
0.90365448505	0.5	0.29	0.36	0.64
0.957446808511	0.4	0.67	0.5	0.73
0.979166666667	0.33	0.5	0.4	0.685
0.995555555556	1.0	0.8	0.89	0.94
0.813596491228	0.67	0.17	0.27	0.57
0.934959349593	0.67	0.67	0.67	0.8
0.91369047619	0.67	0.25	0.36	0.64
0.965034965035	0.75	0.27	0.4	0.645
0.964285714286	0.86	0.75	0.8	0.88
0.977272727273	0.6	0.5	0.55	0.745
0.867424242424	1.0	0.67	0.8	0.89
0.935606060606	1.0	0.33	0.5	0.73
0.982222222222	1.0	0.4	0.57	0.77
0.964539007092	1.0	0.67	0.8	0.895
0.967391304348	0.5	0.5	0.5	0.73
0.988636363636	1.0	0.67	0.8	0.89
0.985815602837	0.5	0.67	0.57	0.77
0.951111111111	1.0	0.4	0.57	0.77
0.955555555556	0.67	0.4	0.5	0.73
0.940199335548	1.0	0.43	0.6	0.78
